year,sp,id,sex,marked,lifespan,cop,tbl,abl,thorl,thorw,fwl,hwl
2015,CS,vfg,Female,2015-7-14,0,1,44.87791466,36.36455846,8.525455084,2.26493523,33.77733045,33.80005715
2015,CS,vfr,Female,2015-6-25,6,1,41.48780798,34.16454576,7.323710947,2.667005334,32.25755017,32.06878334
2015,CS,wfu,Female,2015-7-7,0,1,42.82051901,35.09699433,7.726111252,2.628850224,32.77037296,32.71954746
2015,CS,vgg,Female,2015-6-29,1,0,42.76749217,34.51380916,8.276428753,3.543954788,32.18734866,32.47803319
2015,CS,wlbdb,Female,2015-7-7,0,1,42.48310897,34.62926086,7.854673609,2.43500127,32.35834815,32.30378037
2015,CS,wlblb,Female,2015-7-7,0,1,42.33532724,34.37526458,7.980721361,2.563356193,33.57235204,33.31010922
2015,CS,vlbv,Female,2015-7-23,0,0,43.13173313,35.71827534,7.414270595,2.603848108,32.98694861,33.22461477
2015,CS,wmp,Female,2015-7-23,0,1,44.02700449,35.98669884,8.050474134,3.00686648,33.54061256,33.50723266
2015,CS,wog,Female,2015-7-23,0,0,43.62984506,35.41332656,8.220561341,2.96522733,32.71939717,32.91274236
2015,CS,vom,Female,2015-7-23,0,1,42.76115909,34.92692405,7.835801372,2.774130048,33.11926806,33.06737575
2015,CS,woo,Female,2015-6-29,0,0,41.95381424,34.15197697,7.810972822,2.625014817,32.90260774,32.93767674
2015,CS,wop,Female,2015-6-29,0,0,41.08463297,33.10473288,7.980103294,2.194915756,29.96166921,29.69924858
2015,CS,wor,Female,2015-6-29,0,0,42.29914063,34.33681314,7.963436627,2.815489798,31.91388748,32.15646643
2015,CS,vov,Female,2015-6-29,0,0,39.97171281,32.45960969,7.514181695,3.02024384,31.57156464,31.51489501
2015,CS,vow,Female,2015-6-29,0,0,41.09611803,33.36256033,7.753517907,2.522038777,31.60934934,31.41020024
2015,CS,voy,Female,2015-6-29,1,0,42.83494624,34.87893912,7.958712217,3.24189315,32.65263314,32.83235331
2015,CS,wplb,Female,2015-6-29,0,0,42.13612734,34.0647278,8.091109982,2.521060875,32.75046355,32.71231267
2015,CS,wpw,Female,2015-7-23,0,0,43.05633731,35.25782745,7.827017187,2.521060875,33.77534078,34.03042291
2015,CS,vpy,Female,2015-7-23,0,1,43.16166709,35.03873508,8.131982897,2.584505969,32.46344298,32.67805012
2015,CS,wrdb,Female,2015-6-29,0,0,42.70585048,34.40059267,8.323791381,3.454326475,32.73445094,32.76489501
2015,CS,wry,Female,2015-6-29,3,1,43.08005249,35.76481246,7.360964355,2.921082042,33.81911142,33.85760943
2015,CS,vsc,Female,2015-6-29,0,0,43.14502582,34.71395309,8.431153162,2.799132165,33.68660147,33.94441411
2015,CS,wsr,Female,2015-6-29,0,0,44.18970451,35.28025569,8.911408856,2.688506477,32.60469054,32.46238041
2015,CS,wuc,Female,2015-6-29,0,0,42.635831,34.84395902,7.792223351,2.794327322,32.5490856,32.56479553
2015,CS,wuf,Female,2015-7-4,0,1,41.43469224,33.56798324,7.875408517,3.310206587,31.62817077,31.7083164
2015,CS,wuo,Female,2015-6-29,0,0,42.12984083,34.04999153,8.087041741,3.154478876,33.40636483,33.57247481
2015,CS,wus,Female,2015-7-23,0,1,41.64352299,34.89573702,6.753009906,2.921082042,32.75729616,32.48272162
2015,CS,wuv,Female,2015-7-23,0,1,40.80943612,32.80842435,8.001464736,2.67002794,31.4438426,31.22900686
2015,CS,vvdb,Female,2015-7-7,0,1,44.32511218,36.02932013,8.297781729,2.518927271,33.51286936,34.08998815
2015,CS,vvf,Female,2015-7-7,0,0,41.59956397,33.94481416,7.665883498,2.518927271,31.73063669,31.6510033
2015,CS,vvlb,Female,2015-7-7,0,1,42.66982474,34.71547286,7.958682584,2.71008382,32.69687368,32.8166201
2015,CS,vvlb,Female,2015-7-7,0,1,42.66982474,34.71547286,7.958682584,2.71008382,32.69687368,32.8166201
2015,CS,wvp,Female,2015-7-23,0,1,43.55905935,35.72861316,7.832139531,2.7334561,32.71134747,32.91160147
2015,CS,wwp,Female,2015-7-4,0,1,44.24498349,35.27243248,8.974710016,2.963639827,33.19632334,33.62014224
2015,CS,wvs,Female,2015-6-29,0,0,42.80513504,34.65875032,8.149428499,2.376712387,32.08658031,32.3485014
2015,CS,vvy,Female,2015-7-4,0,1,42.7992761,34.52436288,8.27837609,2.815887732,34.69142113,34.88785878
2015,CS,vyp,Female,2015-7-7,0,0,42.27547202,34.29566506,7.981225129,2.181813564,32.18761536,31.94088138
2015,CS,ydbp,Female,2015-7-22,0,1,41.04244348,33.08389637,7.958712217,2.627741089,32.1413026,32.44108882
2015,CS,ymc,Female,2015-6-13,0,0,42.97675895,34.75831428,8.223588181,2.794725256,37.04404369,37.22234358
2015,CS,yoo,Female,2015-7-6,0,1,41.53648294,34.10582084,7.452154771,2.095504191,31.51246931,31.45926467
